1.348353e-26,8.750267e-26,1.348353e-26,8.750267e-26,1.348353e-26,8.750267e-26,1.348353e-26,8.750267e-26,-8.750267e-26,-1.348353e-26,-8.750267e-26,-1.348353e-26,-8.750267e-26,-1.348353e-26,-8.750267e-26,-1.348353e-26,
1.555001e-26,1.003181e-25,1.555001e-26,1.003181e-25,1.555001e-26,1.003181e-25,1.555001e-26,1.003181e-25,-1.003181e-25,-1.555001e-26,-1.003181e-25,-1.555001e-26,-1.003181e-25,-1.555001e-26,-1.003181e-25,-1.555001e-26,
1.807752e-26,1.158653e-25,1.807752e-26,1.158653e-25,1.807752e-26,1.158653e-25,1.807752e-26,1.158653e-25,-1.158653e-25,-1.807752e-26,-1.158653e-25,-1.807752e-26,-1.158653e-25,-1.807752e-26,-1.158653e-25,-1.807752e-26,
2.120155e-26,1.349097e-25,2.120155e-26,1.349097e-25,2.120155e-26,1.349097e-25,2.120155e-26,1.349097e-25,-1.349097e-25,-2.120155e-26,-1.349097e-25,-2.120155e-26,-1.349097e-25,-2.120155e-26,-1.349097e-25,-2.120155e-26,
2.510739e-26,1.584842e-25,2.510739e-26,1.584842e-25,2.510739e-26,1.584842e-25,2.510739e-26,1.584842e-25,-1.584842e-25,-2.510739e-26,-1.584842e-25,-2.510739e-26,-1.584842e-25,-2.510739e-26,-1.584842e-25,-2.510739e-26,
3.005213e-26,1.880017e-25,3.005213e-26,1.880017e-25,3.005213e-26,1.880017e-25,3.005213e-26,1.880017e-25,-1.880017e-25,-3.005213e-26,-1.880017e-25,-3.005213e-26,-1.880017e-25,-3.005213e-26,-1.880017e-25,-3.005213e-26,
3.639805e-26,2.254227e-25,3.639805e-26,2.254227e-25,3.639805e-26,2.254227e-25,3.639805e-26,2.254227e-25,-2.254227e-25,-3.639805e-26,-2.254227e-25,-3.639805e-26,-2.254227e-25,-3.639805e-26,-2.254227e-25,-3.639805e-26,
4.466392e-26,2.735093e-25,4.466392e-26,2.735093e-25,4.466392e-26,2.735093e-25,4.466392e-26,2.735093e-25,-2.735093e-25,-4.466392e-26,-2.735093e-25,-4.466392e-26,-2.735093e-25,-4.466392e-26,-2.735093e-25,-4.466392e-26,
5.560454e-26,3.362127e-25,5.560454e-26,3.362127e-25,5.560454e-26,3.362127e-25,5.560454e-26,3.362127e-25,-3.362127e-25,-5.560454e-26,-3.362127e-25,-5.560454e-26,-3.362127e-25,-5.560454e-26,-3.362127e-25,-5.560454e-26,
7.033516e-26,4.192745e-25,7.033516e-26,4.192745e-25,7.033516e-26,4.192745e-25,7.033516e-26,4.192745e-25,-4.192745e-25,-7.033516e-26,-4.192745e-25,-7.033516e-26,-4.192745e-25,-7.033516e-26,-4.192745e-25,-7.033516e-26,
9.052491e-26,5.311601e-25,9.052491e-26,5.311601e-25,9.052491e-26,5.311601e-25,9.052491e-26,5.311601e-25,-5.311601e-25,-9.052491e-26,-5.311601e-25,-9.052491e-26,-5.311601e-25,-9.052491e-26,-5.311601e-25,-9.052491e-26,
1.186911e-25,6.845041e-25,1.186911e-25,6.845041e-25,1.186911e-25,6.845041e-25,1.186911e-25,6.845041e-25,-6.845041e-25,-1.186911e-25,-6.845041e-25,-1.186911e-25,-6.845041e-25,-1.186911e-25,-6.845041e-25,-1.186911e-25,
1.586213e-25,8.983018e-25,1.586213e-25,8.983018e-25,1.586213e-25,8.983018e-25,1.586213e-25,8.983018e-25,-8.983018e-25,-1.586213e-25,-8.983018e-25,-1.586213e-25,-8.983018e-25,-1.586213e-25,-8.983018e-25,-1.586213e-25,
2.159015e-25,1.201071e-24,2.159015e-25,1.201071e-24,2.159015e-25,1.201071e-24,2.159015e-25,1.201071e-24,-1.201071e-24,-2.159015e-25,-1.201071e-24,-2.159015e-25,-1.201071e-24,-2.159015e-25,-1.201071e-24,-2.159015e-25,
2.983792e-25,1.634974e-24,2.983792e-25,1.634974e-24,2.983792e-25,1.634974e-24,2.983792e-25,1.634974e-24,-1.634974e-24,-2.983792e-25,-1.634974e-24,-2.983792e-25,-1.634974e-24,-2.983792e-25,-1.634974e-24,-2.983792e-25,
4.161330e-25,2.260129e-24,4.161330e-25,2.260129e-24,4.161330e-25,2.260129e-24,4.161330e-25,2.260129e-24,-2.260129e-24,-4.161330e-25,-2.260129e-24,-4.161330e-25,-2.260129e-24,-4.161330e-25,-2.260129e-24,-4.161330e-25,
5.804666e-25,3.156614e-24,5.804666e-25,3.156614e-24,5.804666e-25,3.156614e-24,5.804666e-25,3.156614e-24,-3.156614e-24,-5.804666e-25,-3.156614e-24,-5.804666e-25,-3.156614e-24,-5.804666e-25,-3.156614e-24,-5.804666e-25,
8.022742e-25,4.417680e-24,8.022742e-25,4.417680e-24,8.022742e-25,4.417680e-24,8.022742e-25,4.417680e-24,-4.417680e-24,-8.022742e-25,-4.417680e-24,-8.022742e-25,-4.417680e-24,-8.022742e-25,-4.417680e-24,-8.022742e-25,
1.091612e-24,6.120263e-24,1.091612e-24,6.120263e-24,1.091612e-24,6.120263e-24,1.091612e-24,6.120263e-24,-6.120263e-24,-1.091612e-24,-6.120263e-24,-1.091612e-24,-6.120263e-24,-1.091612e-24,-6.120263e-24,-1.091612e-24,
1.458683e-24,8.255186e-24,1.458683e-24,8.255186e-24,1.458683e-24,8.255186e-24,1.458683e-24,8.255186e-24,-8.255186e-24,-1.458683e-24,-8.255186e-24,-1.458683e-24,-8.255186e-24,-1.458683e-24,-8.255186e-24,-1.458683e-24,
1.905831e-24,1.062505e-23,1.905831e-24,1.062505e-23,1.905831e-24,1.062505e-23,1.905831e-24,1.062505e-23,-1.062505e-23,-1.905831e-24,-1.062505e-23,-1.905831e-24,-1.062505e-23,-1.905831e-24,-1.062505e-23,-1.905831e-24,
2.392613e-24,1.279260e-23,2.392613e-24,1.279260e-23,2.392613e-24,1.279260e-23,2.392613e-24,1.279260e-23,-1.279260e-23,-2.392613e-24,-1.279260e-23,-2.392613e-24,-1.279260e-23,-2.392613e-24,-1.279260e-23,-2.392613e-24,
2.789652e-24,1.419670e-23,2.789652e-24,1.419670e-23,2.789652e-24,1.419670e-23,2.789652e-24,1.419670e-23,-1.419670e-23,-2.789652e-24,-1.419670e-23,-2.789652e-24,-1.419670e-23,-2.789652e-24,-1.419670e-23,-2.789652e-24,
2.901796e-24,1.439310e-23,2.901796e-24,1.439310e-23,2.901796e-24,1.439310e-23,2.901796e-24,1.439310e-23,-1.439310e-23,-2.901796e-24,-1.439310e-23,-2.901796e-24,-1.439310e-23,-2.901796e-24,-1.439310e-23,-2.901796e-24,
2.620197e-24,1.329622e-23,2.620197e-24,1.329622e-23,2.620197e-24,1.329622e-23,2.620197e-24,1.329622e-23,-1.329622e-23,-2.620197e-24,-1.329622e-23,-2.620197e-24,-1.329622e-23,-2.620197e-24,-1.329622e-23,-2.620197e-24,
2.052981e-24,1.128813e-23,2.052981e-24,1.128813e-23,2.052981e-24,1.128813e-23,2.052981e-24,1.128813e-23,-1.128813e-23,-2.052981e-24,-1.128813e-23,-2.052981e-24,-1.128813e-23,-2.052981e-24,-1.128813e-23,-2.052981e-24,
1.425870e-24,8.939348e-24,1.425870e-24,8.939348e-24,1.425870e-24,8.939348e-24,1.425870e-24,8.939348e-24,-8.939348e-24,-1.425870e-24,-8.939348e-24,-1.425870e-24,-8.939348e-24,-1.425870e-24,-8.939348e-24,-1.425870e-24,
9.039262e-25,6.646784e-24,9.039262e-25,6.646784e-24,9.039262e-25,6.646784e-24,9.039262e-25,6.646784e-24,-6.646784e-24,-9.039262e-25,-6.646784e-24,-9.039262e-25,-6.646784e-24,-9.039262e-25,-6.646784e-24,-9.039262e-25,
5.435928e-25,4.636213e-24,5.435928e-25,4.636213e-24,5.435928e-25,4.636213e-24,5.435928e-25,4.636213e-24,-4.636213e-24,-5.435928e-25,-4.636213e-24,-5.435928e-25,-4.636213e-24,-5.435928e-25,-4.636213e-24,-5.435928e-25,
3.245147e-25,3.061727e-24,3.245147e-25,3.061727e-24,3.245147e-25,3.061727e-24,3.245147e-25,3.061727e-24,-3.061727e-24,-3.245147e-25,-3.061727e-24,-3.245147e-25,-3.061727e-24,-3.245147e-25,-3.061727e-24,-3.245147e-25,
1.983930e-25,1.961065e-24,1.983930e-25,1.961065e-24,1.983930e-25,1.961065e-24,1.983930e-25,1.961065e-24,-1.961065e-24,-1.983930e-25,-1.961065e-24,-1.983930e-25,-1.961065e-24,-1.983930e-25,-1.961065e-24,-1.983930e-25,
1.254568e-25,1.250442e-24,1.254568e-25,1.250442e-24,1.254568e-25,1.250442e-24,1.254568e-25,1.250442e-24,-1.250442e-24,-1.254568e-25,-1.250442e-24,-1.254568e-25,-1.250442e-24,-1.254568e-25,-1.250442e-24,-1.254568e-25,
8.202415e-26,8.079439e-25,8.202415e-26,8.079439e-25,8.202415e-26,8.079439e-25,8.202415e-26,8.079439e-25,-8.079439e-25,-8.202415e-26,-8.079439e-25,-8.202415e-26,-8.079439e-25,-8.202415e-26,-8.079439e-25,-8.202415e-26,
5.527536e-26,5.336050e-25,5.527536e-26,5.336050e-25,5.527536e-26,5.336050e-25,5.527536e-26,5.336050e-25,-5.336050e-25,-5.527536e-26,-5.336050e-25,-5.527536e-26,-5.336050e-25,-5.527536e-26,-5.336050e-25,-5.527536e-26,
3.826950e-26,3.612646e-25,3.826950e-26,3.612646e-25,3.826950e-26,3.612646e-25,3.826950e-26,3.612646e-25,-3.612646e-25,-3.826950e-26,-3.612646e-25,-3.826950e-26,-3.612646e-25,-3.826950e-26,-3.612646e-25,-3.826950e-26,
2.714307e-26,2.507074e-25,2.714307e-26,2.507074e-25,2.714307e-26,2.507074e-25,2.714307e-26,2.507074e-25,-2.507074e-25,-2.714307e-26,-2.507074e-25,-2.714307e-26,-2.507074e-25,-2.714307e-26,-2.507074e-25,-2.714307e-26,
1.967450e-26,1.781068e-25,1.967450e-26,1.781068e-25,1.967450e-26,1.781068e-25,1.967450e-26,1.781068e-25,-1.781068e-25,-1.967450e-26,-1.781068e-25,-1.967450e-26,-1.781068e-25,-1.967450e-26,-1.781068e-25,-1.967450e-26,
1.454541e-26,1.293120e-25,1.454541e-26,1.293120e-25,1.454541e-26,1.293120e-25,1.454541e-26,1.293120e-25,-1.293120e-25,-1.454541e-26,-1.293120e-25,-1.454541e-26,-1.293120e-25,-1.454541e-26,-1.293120e-25,-1.454541e-26,
1.095030e-26,9.579098e-26,1.095030e-26,9.579098e-26,1.095030e-26,9.579098e-26,1.095030e-26,9.579098e-26,-9.579098e-26,-1.095030e-26,-9.579098e-26,-1.095030e-26,-9.579098e-26,-1.095030e-26,-9.579098e-26,-1.095030e-26,
8.383832e-27,7.229327e-26,8.383832e-27,7.229327e-26,8.383832e-27,7.229327e-26,8.383832e-27,7.229327e-26,-7.229327e-26,-8.383832e-27,-7.229327e-26,-8.383832e-27,-7.229327e-26,-8.383832e-27,-7.229327e-26,-8.383832e-27,
6.521322e-27,5.551653e-26,6.521322e-27,5.551653e-26,6.521322e-27,5.551653e-26,6.521322e-27,5.551653e-26,-5.551653e-26,-6.521322e-27,-5.551653e-26,-6.521322e-27,-5.551653e-26,-6.521322e-27,-5.551653e-26,-6.521322e-27,
5.149574e-27,4.333807e-26,5.149574e-27,4.333807e-26,5.149574e-27,4.333807e-26,5.149574e-27,4.333807e-26,-4.333807e-26,-5.149574e-27,-4.333807e-26,-5.149574e-27,-4.333807e-26,-5.149574e-27,-4.333807e-26,-5.149574e-27,
4.125837e-27,3.436498e-26,4.125837e-27,3.436498e-26,4.125837e-27,3.436498e-26,4.125837e-27,3.436498e-26,-3.436498e-26,-4.125837e-27,-3.436498e-26,-4.125837e-27,-3.436498e-26,-4.125837e-27,-3.436498e-26,-4.125837e-27,
3.352823e-27,2.766553e-26,3.352823e-27,2.766553e-26,3.352823e-27,2.766553e-26,3.352823e-27,2.766553e-26,-2.766553e-26,-3.352823e-27,-2.766553e-26,-3.352823e-27,-2.766553e-26,-3.352823e-27,-2.766553e-26,-3.352823e-27,
2.763160e-27,2.260539e-26,2.763160e-27,2.260539e-26,2.763160e-27,2.260539e-26,2.763160e-27,2.260539e-26,-2.260539e-26,-2.763160e-27,-2.260539e-26,-2.763160e-27,-2.260539e-26,-2.763160e-27,-2.260539e-26,-2.763160e-27,
2.309529e-27,1.874583e-26,2.309529e-27,1.874583e-26,2.309529e-27,1.874583e-26,2.309529e-27,1.874583e-26,-1.874583e-26,-2.309529e-27,-1.874583e-26,-2.309529e-27,-1.874583e-26,-2.309529e-27,-1.874583e-26,-2.309529e-27,
1.958296e-27,1.577916e-26,1.958296e-27,1.577916e-26,1.958296e-27,1.577916e-26,1.958296e-27,1.577916e-26,-1.577916e-26,-1.958296e-27,-1.577916e-26,-1.958296e-27,-1.577916e-26,-1.958296e-27,-1.577916e-26,-1.958296e-27,
1.685329e-27,1.348719e-26,1.685329e-27,1.348719e-26,1.685329e-27,1.348719e-26,1.685329e-27,1.348719e-26,-1.348719e-26,-1.685329e-27,-1.348719e-26,-1.685329e-27,-1.348719e-26,-1.685329e-27,-1.348719e-26,-1.685329e-27,
1.473229e-27,1.171408e-26,1.473229e-27,1.171408e-26,1.473229e-27,1.171408e-26,1.473229e-27,1.171408e-26,-1.171408e-26,-1.473229e-27,-1.171408e-26,-1.473229e-27,-1.171408e-26,-1.473229e-27,-1.171408e-26,-1.473229e-27,
1.309482e-27,1.034846e-26,1.309482e-27,1.034846e-26,1.309482e-27,1.034846e-26,1.309482e-27,1.034846e-26,-1.034846e-26,-1.309482e-27,-1.034846e-26,-1.309482e-27,-1.034846e-26,-1.309482e-27,-1.034846e-26,-1.309482e-27,
1.185261e-27,9.311798e-27,1.185261e-27,9.311798e-27,1.185261e-27,9.311798e-27,1.185261e-27,9.311798e-27,-9.311798e-27,-1.185261e-27,-9.311798e-27,-1.185261e-27,-9.311798e-27,-1.185261e-27,-9.311798e-27,-1.185261e-27,
1.094684e-27,8.551210e-27,1.094684e-27,8.551210e-27,1.094684e-27,8.551210e-27,1.094684e-27,8.551210e-27,-8.551210e-27,-1.094684e-27,-8.551210e-27,-1.094684e-27,-8.551210e-27,-1.094684e-27,-8.551210e-27,-1.094684e-27,
1.034492e-27,8.035839e-27,1.034492e-27,8.035839e-27,1.034492e-27,8.035839e-27,1.034492e-27,8.035839e-27,-8.035839e-27,-1.034492e-27,-8.035839e-27,-1.034492e-27,-8.035839e-27,-1.034492e-27,-8.035839e-27,-1.034492e-27,
1.004173e-27,7.756964e-27,1.004173e-27,7.756964e-27,1.004173e-27,7.756964e-27,1.004173e-27,7.756964e-27,-7.756964e-27,-1.004173e-27,-7.756964e-27,-1.004173e-27,-7.756964e-27,-1.004173e-27,-7.756964e-27,-1.004173e-27,
1.006759e-27,7.733328e-27,1.006759e-27,7.733328e-27,1.006759e-27,7.733328e-27,1.006759e-27,7.733328e-27,-7.733328e-27,-1.006759e-27,-7.733328e-27,-1.006759e-27,-7.733328e-27,-1.006759e-27,-7.733328e-27,-1.006759e-27,
1.050936e-27,8.026198e-27,1.050936e-27,8.026198e-27,1.050936e-27,8.026198e-27,1.050936e-27,8.026198e-27,-8.026198e-27,-1.050936e-27,-8.026198e-27,-1.050936e-27,-8.026198e-27,-1.050936e-27,-8.026198e-27,-1.050936e-27,
1.156131e-27,8.776370e-27,1.156131e-27,8.776370e-27,1.156131e-27,8.776370e-27,1.156131e-27,8.776370e-27,-8.776370e-27,-1.156131e-27,-8.776370e-27,-1.156131e-27,-8.776370e-27,-1.156131e-27,-8.776370e-27,-1.156131e-27,
1.365439e-27,1.029825e-26,1.365439e-27,1.029825e-26,1.365439e-27,1.029825e-26,1.365439e-27,1.029825e-26,-1.029825e-26,-1.365439e-27,-1.029825e-26,-1.365439e-27,-1.029825e-26,-1.365439e-27,-1.029825e-26,-1.365439e-27,
1.781804e-27,1.334294e-26,1.781804e-27,1.334294e-26,1.781804e-27,1.334294e-26,1.781804e-27,1.334294e-26,-1.334294e-26,-1.781804e-27,-1.334294e-26,-1.781804e-27,-1.334294e-26,-1.781804e-27,-1.334294e-26,-1.781804e-27,
2.682773e-27,1.992958e-26,2.682773e-27,1.992958e-26,2.682773e-27,1.992958e-26,2.682773e-27,1.992958e-26,-1.992958e-26,-2.682773e-27,-1.992958e-26,-2.682773e-27,-1.992958e-26,-2.682773e-27,-1.992958e-26,-2.682773e-27,
4.922503e-27,3.625077e-26,4.922503e-27,3.625077e-26,4.922503e-27,3.625077e-26,4.922503e-27,3.625077e-26,-3.625077e-26,-4.922503e-27,-3.625077e-26,-4.922503e-27,-3.625077e-26,-4.922503e-27,-3.625077e-26,-4.922503e-27,
1.107989e-26,8.105892e-26,1.107989e-26,8.105892e-26,1.107989e-26,8.105892e-26,1.107989e-26,8.105892e-26,-8.105892e-26,-1.107989e-26,-8.105892e-26,-1.107989e-26,-8.105892e-26,-1.107989e-26,-8.105892e-26,-1.107989e-26,
2.213129e-26,1.632015e-25,2.213129e-26,1.632015e-25,2.213129e-26,1.632015e-25,2.213129e-26,1.632015e-25,-1.632015e-25,-2.213129e-26,-1.632015e-25,-2.213129e-26,-1.632015e-25,-2.213129e-26,-1.632015e-25,-2.213129e-26,
1.803923e-26,1.366111e-25,1.803923e-26,1.366111e-25,1.803923e-26,1.366111e-25,1.803923e-26,1.366111e-25,-1.366111e-25,-1.803923e-26,-1.366111e-25,-1.803923e-26,-1.366111e-25,-1.803923e-26,-1.366111e-25,-1.803923e-26,
7.508050e-27,5.732583e-26,7.508050e-27,5.732583e-26,7.508050e-27,5.732583e-26,7.508050e-27,5.732583e-26,-5.732583e-26,-7.508050e-27,-5.732583e-26,-7.508050e-27,-5.732583e-26,-7.508050e-27,-5.732583e-26,-7.508050e-27,
3.453685e-27,2.617101e-26,3.453685e-27,2.617101e-26,3.453685e-27,2.617101e-26,3.453685e-27,2.617101e-26,-2.617101e-26,-3.453685e-27,-2.617101e-26,-3.453685e-27,-2.617101e-26,-3.453685e-27,-2.617101e-26,-3.453685e-27,
2.114265e-27,1.585593e-26,2.114265e-27,1.585593e-26,2.114265e-27,1.585593e-26,2.114265e-27,1.585593e-26,-1.585593e-26,-2.114265e-27,-1.585593e-26,-2.114265e-27,-1.585593e-26,-2.114265e-27,-1.585593e-26,-2.114265e-27,
1.634852e-27,1.213447e-26,1.634852e-27,1.213447e-26,1.634852e-27,1.213447e-26,1.634852e-27,1.213447e-26,-1.213447e-26,-1.634852e-27,-1.213447e-26,-1.634852e-27,-1.213447e-26,-1.634852e-27,-1.213447e-26,-1.634852e-27,
1.489546e-27,1.094316e-26,1.489546e-27,1.094316e-26,1.489546e-27,1.094316e-26,1.489546e-27,1.094316e-26,-1.094316e-26,-1.489546e-27,-1.094316e-26,-1.489546e-27,-1.094316e-26,-1.489546e-27,-1.094316e-26,-1.489546e-27,
1.524357e-27,1.108100e-26,1.524357e-27,1.108100e-26,1.524357e-27,1.108100e-26,1.524357e-27,1.108100e-26,-1.108100e-26,-1.524357e-27,-1.108100e-26,-1.524357e-27,-1.108100e-26,-1.524357e-27,-1.108100e-26,-1.524357e-27,
1.704069e-27,1.224674e-26,1.704069e-27,1.224674e-26,1.704069e-27,1.224674e-26,1.704069e-27,1.224674e-26,-1.224674e-26,-1.704069e-27,-1.224674e-26,-1.704069e-27,-1.224674e-26,-1.704069e-27,-1.224674e-26,-1.704069e-27,
2.052335e-27,1.456109e-26,2.052335e-27,1.456109e-26,2.052335e-27,1.456109e-26,2.052335e-27,1.456109e-26,-1.456109e-26,-2.052335e-27,-1.456109e-26,-2.052335e-27,-1.456109e-26,-2.052335e-27,-1.456109e-26,-2.052335e-27,
2.652401e-27,1.853547e-26,2.652401e-27,1.853547e-26,2.652401e-27,1.853547e-26,2.652401e-27,1.853547e-26,-1.853547e-26,-2.652401e-27,-1.853547e-26,-2.652401e-27,-1.853547e-26,-2.652401e-27,-1.853547e-26,-2.652401e-27,
3.693483e-27,2.533128e-26,3.693483e-27,2.533128e-26,3.693483e-27,2.533128e-26,3.693483e-27,2.533128e-26,-2.533128e-26,-3.693483e-27,-2.533128e-26,-3.693483e-27,-2.533128e-26,-3.693483e-27,-2.533128e-26,-3.693483e-27,
5.612349e-27,3.755515e-26,5.612349e-27,3.755515e-26,5.612349e-27,3.755515e-26,5.612349e-27,3.755515e-26,-3.755515e-26,-5.612349e-27,-3.755515e-26,-5.612349e-27,-3.755515e-26,-5.612349e-27,-3.755515e-26,-5.612349e-27,
9.539081e-27,6.163988e-26,9.539081e-27,6.163988e-26,9.539081e-27,6.163988e-26,9.539081e-27,6.163988e-26,-6.163988e-26,-9.539081e-27,-6.163988e-26,-9.539081e-27,-6.163988e-26,-9.539081e-27,-6.163988e-26,-9.539081e-27,
1.898100e-26,1.161312e-25,1.898100e-26,1.161312e-25,1.898100e-26,1.161312e-25,1.898100e-26,1.161312e-25,-1.161312e-25,-1.898100e-26,-1.161312e-25,-1.898100e-26,-1.161312e-25,-1.898100e-26,-1.161312e-25,-1.898100e-26,
4.802856e-26,2.676468e-25,4.802856e-26,2.676468e-25,4.802856e-26,2.676468e-25,4.802856e-26,2.676468e-25,-2.676468e-25,-4.802856e-26,-2.676468e-25,-4.802856e-26,-2.676468e-25,-4.802856e-26,-2.676468e-25,-4.802856e-26,
1.661999e-25,8.187700e-25,1.661999e-25,8.187700e-25,1.661999e-25,8.187700e-25,1.661999e-25,8.187700e-25,-8.187700e-25,-1.661999e-25,-8.187700e-25,-1.661999e-25,-8.187700e-25,-1.661999e-25,-8.187700e-25,-1.661999e-25,
5.788775e-25,3.025583e-24,5.788775e-25,3.025583e-24,5.788775e-25,3.025583e-24,5.788775e-25,3.025583e-24,-3.025583e-24,-5.788775e-25,-3.025583e-24,-5.788775e-25,-3.025583e-24,-5.788775e-25,-3.025583e-24,-5.788775e-25,
1.957546e-24,7.578086e-24,1.957546e-24,7.578086e-24,1.957546e-24,7.578086e-24,1.957546e-24,7.578086e-24,-7.578086e-24,-1.957546e-24,-7.578086e-24,-1.957546e-24,-7.578086e-24,-1.957546e-24,-7.578086e-24,-1.957546e-24,
2.740039e-24,8.031055e-24,2.740039e-24,8.031055e-24,2.740039e-24,8.031055e-24,2.740039e-24,8.031055e-24,-8.031055e-24,-2.740039e-24,-8.031055e-24,-2.740039e-24,-8.031055e-24,-2.740039e-24,-8.031055e-24,-2.740039e-24,
9.643054e-25,4.114419e-24,9.643054e-25,4.114419e-24,9.643054e-25,4.114419e-24,9.643054e-25,4.114419e-24,-4.114419e-24,-9.643054e-25,-4.114419e-24,-9.643054e-25,-4.114419e-24,-9.643054e-25,-4.114419e-24,-9.643054e-25,
1.802695e-25,1.884413e-24,1.802695e-25,1.884413e-24,1.802695e-25,1.884413e-24,1.802695e-25,1.884413e-24,-1.884413e-24,-1.802695e-25,-1.884413e-24,-1.802695e-25,-1.884413e-24,-1.802695e-25,-1.884413e-24,-1.802695e-25,
1.980757e-26,3.253591e-25,1.980757e-26,3.253591e-25,1.980757e-26,3.253591e-25,1.980757e-26,3.253591e-25,-3.253591e-25,-1.980757e-26,-3.253591e-25,-1.980757e-26,-3.253591e-25,-1.980757e-26,-3.253591e-25,-1.980757e-26,
4.867808e-27,6.823388e-26,4.867808e-27,6.823388e-26,4.867808e-27,6.823388e-26,4.867808e-27,6.823388e-26,-6.823388e-26,-4.867808e-27,-6.823388e-26,-4.867808e-27,-6.823388e-26,-4.867808e-27,-6.823388e-26,-4.867808e-27,
1.690974e-27,2.052191e-26,1.690974e-27,2.052191e-26,1.690974e-27,2.052191e-26,1.690974e-27,2.052191e-26,-2.052191e-26,-1.690974e-27,-2.052191e-26,-1.690974e-27,-2.052191e-26,-1.690974e-27,-2.052191e-26,-1.690974e-27,
6.936036e-28,7.640515e-27,6.936036e-28,7.640515e-27,6.936036e-28,7.640515e-27,6.936036e-28,7.640515e-27,-7.640515e-27,-6.936036e-28,-7.640515e-27,-6.936036e-28,-7.640515e-27,-6.936036e-28,-7.640515e-27,-6.936036e-28,
3.141726e-28,3.242892e-27,3.141726e-28,3.242892e-27,3.141726e-28,3.242892e-27,3.141726e-28,3.242892e-27,-3.242892e-27,-3.141726e-28,-3.242892e-27,-3.141726e-28,-3.242892e-27,-3.141726e-28,-3.242892e-27,-3.141726e-28,
1.521413e-28,1.500410e-27,1.521413e-28,1.500410e-27,1.521413e-28,1.500410e-27,1.521413e-28,1.500410e-27,-1.500410e-27,-1.521413e-28,-1.500410e-27,-1.521413e-28,-1.500410e-27,-1.521413e-28,-1.500410e-27,-1.521413e-28,
7.723754e-29,7.366887e-28,7.723754e-29,7.366887e-28,7.723754e-29,7.366887e-28,7.723754e-29,7.366887e-28,-7.366887e-28,-7.723754e-29,-7.366887e-28,-7.723754e-29,-7.366887e-28,-7.723754e-29,-7.366887e-28,-7.723754e-29,
4.055768e-29,3.771278e-28,4.055768e-29,3.771278e-28,4.055768e-29,3.771278e-28,4.055768e-29,3.771278e-28,-3.771278e-28,-4.055768e-29,-3.771278e-28,-4.055768e-29,-3.771278e-28,-4.055768e-29,-3.771278e-28,-4.055768e-29,
2.181016e-29,1.987938e-28,2.181016e-29,1.987938e-28,2.181016e-29,1.987938e-28,2.181016e-29,1.987938e-28,-1.987938e-28,-2.181016e-29,-1.987938e-28,-2.181016e-29,-1.987938e-28,-2.181016e-29,-1.987938e-28,-2.181016e-29,
1.191785e-29,1.068930e-28,1.191785e-29,1.068930e-28,1.191785e-29,1.068930e-28,1.191785e-29,1.068930e-28,-1.068930e-28,-1.191785e-29,-1.068930e-28,-1.191785e-29,-1.068930e-28,-1.191785e-29,-1.068930e-28,-1.191785e-29,
6.575095e-30,5.819526e-29,6.575095e-30,5.819526e-29,6.575095e-30,5.819526e-29,6.575095e-30,5.819526e-29,-5.819526e-29,-6.575095e-30,-5.819526e-29,-6.575095e-30,-5.819526e-29,-6.575095e-30,-5.819526e-29,-6.575095e-30,
3.642265e-30,3.187949e-29,3.642265e-30,3.187949e-29,3.642265e-30,3.187949e-29,3.642265e-30,3.187949e-29,-3.187949e-29,-3.642265e-30,-3.187949e-29,-3.642265e-30,-3.187949e-29,-3.642265e-30,-3.187949e-29,-3.642265e-30,
2.015821e-30,1.747633e-29,2.015821e-30,1.747633e-29,2.015821e-30,1.747633e-29,2.015821e-30,1.747633e-29,-1.747633e-29,-2.015821e-30,-1.747633e-29,-2.015821e-30,-1.747633e-29,-2.015821e-30,-1.747633e-29,-2.015821e-30,
1.109505e-30,9.539688e-30,1.109505e-30,9.539688e-30,1.109505e-30,9.539688e-30,1.109505e-30,9.539688e-30,-9.539688e-30,-1.109505e-30,-9.539688e-30,-1.109505e-30,-9.539688e-30,-1.109505e-30,-9.539688e-30,-1.109505e-30,
6.045728e-31,5.160495e-30,6.045728e-31,5.160495e-30,6.045728e-31,5.160495e-30,6.045728e-31,5.160495e-30,-5.160495e-30,-6.045728e-31,-5.160495e-30,-6.045728e-31,-5.160495e-30,-6.045728e-31,-5.160495e-30,-6.045728e-31,
3.246706e-31,2.753381e-30,3.246706e-31,2.753381e-30,3.246706e-31,2.753381e-30,3.246706e-31,2.753381e-30,-2.753381e-30,-3.246706e-31,-2.753381e-30,-3.246706e-31,-2.753381e-30,-3.246706e-31,-2.753381e-30,-3.246706e-31,